id,nombre,edad,ciudad,departamento,salario,fecha_alta,remoto,seniority,puntuacion
1812,Carlos,46,Granada,Atención Cliente,5162,2023-09-12,False,SemiSenior,9.36
1813,Fernando,22,Murcia,Marketing,2630,2023-10-26,True,SemiSenior,8.46
1814,Laura,52,Málaga,Operaciones,2107,2022-10-22,False,SemiSenior,5.68
1815,Hugo,37,Sevilla,Atención Cliente,2636,2025-01-03,True,SemiSenior,9.19
1816,Elena,55,Sevilla,Atención Cliente,4621,2020-08-17,True,Senior,6.5
1817,Marta,40,Alicante,Atención Cliente,5349,2021-04-29,False,SemiSenior,8.75
1818,Andrés,41,Valencia,Logística,5425,2021-06-06,False,Senior,1.6
1819,Laura,47,Murcia,Operaciones,4483,2020-10-07,True,Junior,9.04
1820,Pablo,53,Gijón,Marketing,4469,2021-09-02,True,Senior,6.62
1821,Laura,24,Santander,RRHH,5770,2021-10-09,False,Senior,3.03
1822,Alberto,39,Bilbao,Operaciones,4492,2024-05-02,True,Senior,9.98
1823,Pablo,19,Barcelona,Ventas,1876,2021-09-16,True,Junior,6.87
1824,Adrián,38,Alicante,Finanzas,3601,2024-12-19,True,Senior,9.08
1825,Natalia,52,Granada,Finanzas,2922,2024-05-18,True,Junior,0.06
1826,Carmen,55,Bilbao,Operaciones,4258,2025-02-09,False,SemiSenior,5.52
1827,Jorge,30,Valladolid,RRHH,4252,2020-08-05,False,Junior,7.13
1828,Laura,34,Sevilla,Operaciones,2613,2025-07-31,False,SemiSenior,0.14
1829,Pablo,41,Granada,IT,2638,2023-06-24,False,SemiSenior,7.63
1830,Natalia,35,Granada,Operaciones,1626,2025-07-26,True,Junior,6.51
1831,Paula,25,Bilbao,Atención Cliente,2607,2022-01-04,False,Junior,2.75
1832,Pedro,31,Murcia,Logística,5173,2025-05-26,True,Junior,6.89
1833,Raúl,35,Málaga,Logística,4345,2023-05-03,True,SemiSenior,1.31
1834,Carlos,40,Madrid,Marketing,5728,2020-05-28,False,Senior,8.24
1835,Adrián,57,Barcelona,IT,5647,2022-04-28,True,SemiSenior,8.66
1836,Fernando,41,Pamplona,Operaciones,5313,2020-10-12,True,SemiSenior,4.85
1837,Lucía,34,Zaragoza,IT,2062,2025-05-02,True,Senior,5.07
1838,María,46,Sevilla,Marketing,2803,2021-09-22,False,Junior,4.02
1839,Patricia,51,Madrid,Operaciones,1475,2021-04-05,True,SemiSenior,3.45
1840,Pablo,36,Málaga,Finanzas,1649,2023-02-18,False,SemiSenior,8.73
1841,Hugo,39,Pamplona,Finanzas,2309,2022-05-30,False,Junior,3.05
1842,Pedro,27,Málaga,Atención Cliente,2544,2020-07-19,False,SemiSenior,4.03
1843,María,55,Pamplona,Ventas,1273,2024-08-17,True,SemiSenior,3.0
1844,Jorge,55,Murcia,Atención Cliente,5246,2024-10-16,False,SemiSenior,6.57
1845,Hugo,25,Alicante,Finanzas,3730,2024-03-17,True,SemiSenior,8.14
1846,Hugo,32,Alicante,RRHH,4348,2023-06-30,False,Junior,1.64
1847,Patricia,29,Madrid,RRHH,4337,2022-04-13,False,SemiSenior,2.55
1848,María,57,Madrid,Finanzas,5841,2023-01-27,True,Junior,1.04
1849,Lucía,20,Santander,Finanzas,1907,2022-12-14,False,Senior,1.6
1850,Pablo,26,Santander,Marketing,2845,2020-12-08,False,Junior,4.07
1851,Pablo,31,Barcelona,Ventas,2680,2020-06-18,False,SemiSenior,7.76
1852,Noelia,42,A Coruña,Ventas,3847,2021-06-08,True,SemiSenior,5.42
1853,Pedro,28,Santander,Marketing,3726,2022-07-29,False,Junior,0.53
1854,María,41,Pamplona,Marketing,4992,2020-11-27,False,Junior,6.25
1855,Luis,50,Bilbao,Finanzas,3891,2020-08-08,False,Junior,7.95
1856,Alberto,53,Gijón,Logística,2323,2024-10-29,True,SemiSenior,3.93
1857,Patricia,22,A Coruña,IT,3911,2022-02-15,False,Senior,2.45
1858,Isabel,23,Santander,Marketing,5828,2023-04-24,False,Junior,7.64
1859,Carlos,22,Sevilla,IT,3979,2022-12-20,False,SemiSenior,0.24
1860,Hugo,57,A Coruña,Logística,4044,2024-03-01,False,Senior,8.16
1861,Luis,46,Madrid,Operaciones,2044,2024-03-11,True,SemiSenior,8.04
1862,Sergio,40,Málaga,Ventas,1237,2021-09-04,False,Senior,8.88
1863,Marta,52,Madrid,RRHH,2206,2024-10-21,True,SemiSenior,0.89
1864,Noelia,43,Zaragoza,Operaciones,1320,2022-02-07,True,SemiSenior,1.08
1865,Marta,28,Gijón,Logística,3371,2024-09-24,False,Junior,8.73
1866,Miguel,39,A Coruña,Finanzas,5435,2022-04-18,True,Junior,4.75
1867,Natalia,48,Bilbao,Marketing,3344,2020-08-17,True,SemiSenior,3.92
1868,Andrés,19,Zaragoza,Operaciones,4297,2024-04-22,True,Senior,5.73
1869,Pablo,44,Málaga,Operaciones,5307,2020-03-03,False,Junior,0.59
1870,Alberto,39,Granada,Operaciones,4863,2024-05-17,False,Senior,6.44
1871,Jorge,20,Valencia,IT,4323,2020-03-30,False,Junior,9.45
1872,Nuria,29,Barcelona,Operaciones,4964,2021-03-04,True,SemiSenior,6.76
1873,Luis,37,Murcia,IT,2546,2023-06-02,False,Senior,4.65
1874,Miguel,32,Gijón,Logística,3218,2025-05-02,True,Senior,9.61
1875,Jorge,30,Murcia,Logística,3115,2022-04-25,False,SemiSenior,6.89
1876,Ricardo,45,Valencia,Finanzas,5034,2020-09-06,False,Junior,0.57
1877,Carmen,35,Madrid,Operaciones,3162,2021-04-27,True,Junior,6.7
1878,Diego,39,Pamplona,IT,5701,2025-01-28,False,Junior,0.6
1879,Alberto,52,Alicante,Atención Cliente,2095,2024-02-13,True,SemiSenior,3.07
1880,Hugo,22,Sevilla,Marketing,2026,2020-07-26,False,Junior,6.16
1881,Raúl,33,Barcelona,Marketing,4638,2022-03-07,True,SemiSenior,2.16
1882,Adrián,21,Barcelona,Operaciones,4868,2021-07-01,False,Junior,0.38
1883,Natalia,57,Málaga,Logística,4460,2021-01-03,False,SemiSenior,6.18
1884,Lucía,25,Gijón,RRHH,2677,2024-10-18,False,Junior,2.86
1885,Ana,53,Sevilla,Finanzas,1243,2023-07-02,False,SemiSenior,5.33
1886,Sofía,26,Gijón,Finanzas,2743,2021-01-06,True,SemiSenior,2.61
1887,Alberto,31,Madrid,Marketing,3440,2023-09-08,False,Senior,6.86
1888,Laura,44,Alicante,Finanzas,3181,2022-05-06,False,Senior,8.96
1889,Paula,53,Bilbao,Logística,5626,2020-05-07,True,SemiSenior,0.87
1890,Natalia,25,Pamplona,RRHH,5346,2022-07-20,True,Junior,7.86
1891,Patricia,27,Murcia,Atención Cliente,4920,2021-01-18,True,Senior,1.56
1892,Miguel,55,Bilbao,Atención Cliente,1305,2021-05-22,True,Senior,3.29
1893,Luis,31,Valencia,Atención Cliente,1811,2024-12-24,False,Senior,3.57
1894,Luis,27,Gijón,Operaciones,3283,2024-01-10,False,SemiSenior,2.06
1895,Natalia,49,Zaragoza,Logística,4184,2020-10-04,False,Junior,0.75
1896,Carmen,21,Málaga,Operaciones,4464,2024-10-28,False,SemiSenior,7.68
1897,Patricia,55,Alicante,Logística,2622,2023-04-03,True,Junior,7.94
1898,Miguel,55,Valladolid,Operaciones,1730,2024-12-15,False,Junior,9.97
1899,Hugo,54,A Coruña,Atención Cliente,2775,2024-03-26,True,Junior,9.35
1900,Miguel,30,Zaragoza,Logística,5003,2021-12-03,True,SemiSenior,4.35
1901,Paula,22,Madrid,Logística,5936,2023-01-12,True,Junior,1.33
1902,Ricardo,36,Madrid,Finanzas,5722,2023-01-03,True,SemiSenior,0.11
1903,Isabel,32,Madrid,Operaciones,4048,2024-01-30,True,SemiSenior,5.32
1904,Noelia,59,Valladolid,Logística,1636,2021-05-29,False,SemiSenior,8.61
1905,Jorge,45,Murcia,RRHH,5846,2021-11-20,True,Junior,2.68
1906,Ricardo,58,Alicante,IT,1934,2021-05-21,True,Senior,1.99
1907,Elena,50,Santander,Logística,2488,2021-09-05,False,SemiSenior,4.39
1908,Irene,48,Sevilla,Operaciones,5876,2020-11-29,True,SemiSenior,8.94
1909,Irene,22,Pamplona,RRHH,3619,2020-03-16,False,SemiSenior,4.52
1910,Isabel,20,Santander,Operaciones,2149,2025-04-29,False,Junior,7.23
1911,Nuria,19,A Coruña,IT,3610,2020-06-02,False,SemiSenior,4.63
1912,Laura,43,Murcia,RRHH,1578,2025-01-12,False,Junior,3.73
1913,Ana,26,Sevilla,Marketing,2715,2020-01-07,False,Senior,4.41
1914,Isabel,60,Sevilla,Marketing,5771,2024-05-28,False,Junior,7.68
1915,Irene,23,Madrid,Logística,2633,2021-11-10,False,Senior,7.54
1916,Pedro,58,A Coruña,Finanzas,5485,2022-12-07,False,SemiSenior,4.32
1917,Pedro,46,Zaragoza,Ventas,3806,2021-08-07,True,Junior,2.68
1918,Elena,22,Sevilla,Marketing,4348,2022-10-12,False,SemiSenior,1.39
1919,Patricia,20,Sevilla,Ventas,4575,2022-07-23,False,Junior,0.01
1920,Fernando,35,Madrid,Logística,3847,2023-01-01,True,Senior,1.13
1921,Adrián,32,A Coruña,Marketing,1364,2022-03-25,False,SemiSenior,1.65
1922,Marta,31,Granada,Marketing,5613,2023-01-15,False,SemiSenior,6.9
1923,Laura,40,A Coruña,Marketing,3480,2024-09-04,False,SemiSenior,8.18
1924,Alberto,23,Barcelona,Ventas,4347,2022-06-18,True,Senior,7.37
1925,Andrés,23,Madrid,Atención Cliente,3859,2022-01-18,True,SemiSenior,7.23
1926,María,47,Barcelona,Finanzas,4360,2020-09-29,True,SemiSenior,9.94
1927,Raúl,60,Alicante,RRHH,2902,2022-01-14,False,Junior,9.63
1928,Miguel,29,Alicante,RRHH,5250,2020-09-17,False,Junior,2.69
1929,Jorge,58,Bilbao,Operaciones,2276,2021-01-12,False,SemiSenior,1.45
1930,Sofía,32,Madrid,IT,4336,2025-05-25,True,SemiSenior,1.53
1931,Ana,32,Bilbao,Logística,3974,2020-07-04,True,Senior,8.96
1932,Hugo,21,Gijón,Finanzas,3618,2022-09-24,False,SemiSenior,1.02
1933,Marta,36,Sevilla,Ventas,1305,2024-09-23,False,SemiSenior,3.4
1934,Sergio,39,Alicante,Finanzas,3071,2025-05-27,False,SemiSenior,5.3
1935,Raúl,46,Zaragoza,Atención Cliente,1428,2020-10-30,True,SemiSenior,6.13
1936,Miguel,24,Sevilla,Ventas,3615,2020-12-04,True,SemiSenior,5.96
1937,Nuria,26,Pamplona,Finanzas,4501,2022-02-10,False,Senior,7.86
1938,Miguel,36,Murcia,Finanzas,3708,2023-02-21,False,Junior,5.72
1939,Elena,20,Granada,Atención Cliente,4834,2025-06-09,True,SemiSenior,8.51
1940,Paula,24,Barcelona,Finanzas,2932,2021-03-05,False,Senior,0.85
1941,Noelia,45,Málaga,Operaciones,2669,2020-12-06,False,SemiSenior,8.59
1942,Diego,59,A Coruña,Atención Cliente,3351,2021-06-08,False,Junior,5.9
1943,Patricia,42,A Coruña,Logística,2300,2024-12-14,False,SemiSenior,2.23
1944,Patricia,24,Madrid,Marketing,5049,2020-03-03,False,Junior,9.78
1945,Luis,60,A Coruña,Operaciones,5087,2022-02-25,False,Junior,9.4
1946,Noelia,40,Pamplona,Ventas,3199,2020-09-03,False,SemiSenior,8.46
1947,Raúl,48,Alicante,Atención Cliente,5005,2020-11-21,False,Senior,9.12
1948,Fernando,26,Valencia,Logística,1322,2025-03-12,False,Junior,3.82
1949,Carlos,42,Santander,Marketing,1943,2020-01-04,False,Senior,2.28
1950,Raúl,21,Granada,Finanzas,2558,2021-10-27,True,SemiSenior,1.83
1951,Andrés,44,Madrid,Atención Cliente,3062,2025-03-09,True,Senior,8.74
1952,Luis,26,Barcelona,IT,2312,2023-06-12,False,SemiSenior,8.27
1953,Irene,57,Santander,Operaciones,3659,2020-05-28,True,Senior,9.81
1954,Lucía,20,Valencia,Atención Cliente,5009,2022-08-20,False,Senior,8.48
1955,Raúl,46,Barcelona,Atención Cliente,3390,2025-07-02,False,Senior,6.32
1956,Jorge,23,Zaragoza,Ventas,3357,2022-04-08,False,SemiSenior,1.42
1957,Lucía,47,Murcia,Atención Cliente,1487,2022-12-30,False,Junior,1.65
1958,Raúl,39,Valladolid,Atención Cliente,2545,2023-01-06,False,Junior,4.74
1959,Pablo,59,A Coruña,IT,5075,2023-09-29,False,SemiSenior,7.68
1960,Nuria,46,Pamplona,Operaciones,5092,2021-01-22,False,Junior,1.73
1961,Raúl,33,Alicante,Operaciones,1700,2024-10-04,True,Senior,9.16
1962,Fernando,21,Madrid,Logística,1292,2025-08-08,True,Junior,6.84
1963,Adrián,43,Barcelona,IT,5189,2020-10-22,False,Senior,3.12
1964,Carlos,36,Madrid,Logística,2036,2024-08-20,False,SemiSenior,8.86
1965,Nuria,20,Málaga,Finanzas,3958,2024-08-18,False,Senior,5.99
1966,Pedro,42,Málaga,Marketing,5170,2024-03-15,True,Senior,7.33
1967,Sofía,27,Pamplona,RRHH,4979,2022-02-06,False,SemiSenior,3.85
1968,Paula,28,Málaga,Atención Cliente,3843,2022-08-28,False,SemiSenior,3.94
1969,Luis,18,Madrid,Logística,3008,2024-10-03,False,Junior,0.13
1970,Sergio,33,Santander,Marketing,4914,2020-11-12,True,Senior,5.38
1971,Patricia,27,Valencia,Logística,4535,2024-09-11,False,Senior,7.61
1972,Raúl,21,Santander,Operaciones,5224,2025-03-20,False,Junior,9.69
1973,Patricia,36,Alicante,Ventas,3666,2023-11-12,False,Junior,8.92
1974,Irene,27,Santander,Finanzas,5722,2021-12-07,True,SemiSenior,0.87
1975,Sergio,23,Gijón,Atención Cliente,4895,2023-03-03,False,Junior,9.81
1976,Sergio,38,Sevilla,IT,1504,2020-04-13,True,Senior,1.49
1977,Miguel,20,A Coruña,IT,2610,2025-04-12,False,Junior,0.41
1978,Pedro,60,Zaragoza,IT,5037,2021-12-09,True,Senior,7.49
1979,Pablo,38,A Coruña,Finanzas,1757,2020-04-28,False,Senior,9.06
1980,Isabel,60,Alicante,IT,4602,2024-07-02,False,Senior,9.5
1981,Pablo,55,Murcia,Logística,2835,2023-09-23,True,SemiSenior,8.25
1982,Nuria,60,Bilbao,Ventas,2193,2023-07-13,True,Junior,2.05
1983,Jorge,41,Santander,IT,3792,2020-04-21,True,Senior,1.54
1984,Carmen,36,A Coruña,Marketing,5673,2024-04-03,True,SemiSenior,0.59
1985,Jorge,48,Santander,Atención Cliente,5509,2023-08-12,False,Senior,5.82
1986,Luis,21,Valencia,Logística,3140,2024-06-30,True,Junior,4.87
1987,Nuria,54,Gijón,Marketing,1217,2024-09-08,True,Junior,1.09
1988,Pablo,31,Bilbao,Finanzas,5461,2021-03-14,False,Senior,4.65
1989,Pablo,18,Zaragoza,Atención Cliente,5507,2021-03-12,True,Senior,5.67
1990,Marta,28,Gijón,Atención Cliente,4105,2025-03-27,False,Junior,7.23
1991,Ricardo,28,Málaga,Ventas,4217,2023-01-04,False,SemiSenior,4.14
1992,Fernando,18,Valencia,Atención Cliente,3728,2022-06-25,False,Junior,3.18
1993,Adrián,46,Santander,Atención Cliente,1260,2021-08-17,False,SemiSenior,6.66
1994,Laura,22,Pamplona,Operaciones,1965,2023-08-15,True,Junior,6.84
1995,Ricardo,54,Bilbao,Finanzas,1888,2024-04-09,False,Junior,2.7
1996,Sofía,37,Bilbao,RRHH,5589,2020-01-05,False,Junior,0.2
1997,Hugo,48,Valencia,Logística,1439,2023-02-17,True,Junior,9.46
1998,Sergio,32,Madrid,Atención Cliente,3872,2025-08-18,False,SemiSenior,7.55
1999,Alberto,23,Valladolid,Finanzas,2941,2021-08-03,False,Junior,2.01
2000,Natalia,25,Valencia,Operaciones,1229,2021-08-04,False,SemiSenior,5.66
2001,Jorge,45,Gijón,RRHH,5613,2024-12-22,False,SemiSenior,5.95
2002,Luis,48,Sevilla,Operaciones,1287,2020-05-08,True,SemiSenior,1.26
2003,Isabel,29,A Coruña,IT,5308,2022-04-02,False,SemiSenior,1.92
2004,Alberto,33,Murcia,Logística,4933,2022-08-06,False,Junior,9.57
2005,Irene,58,A Coruña,Finanzas,5010,2024-07-09,False,Junior,5.08
2006,Nuria,54,Barcelona,Finanzas,1977,2020-09-24,True,Senior,1.91
2007,Natalia,35,Zaragoza,Ventas,5430,2022-06-17,False,Senior,7.98
2008,Sergio,28,A Coruña,Finanzas,4074,2020-11-11,False,Senior,4.71
2009,Noelia,30,Málaga,IT,3129,2024-06-18,True,Senior,6.38
2010,Elena,41,Santander,Logística,4469,2023-08-01,False,SemiSenior,2.98
2011,Patricia,42,Murcia,Operaciones,2839,2022-10-25,False,Senior,0.58
2012,Luis,25,Málaga,RRHH,2541,2022-03-24,False,SemiSenior,1.65
2013,Miguel,20,Madrid,Atención Cliente,2583,2020-11-13,False,SemiSenior,9.73
2014,Nuria,39,Sevilla,Atención Cliente,3933,2025-03-23,True,Senior,6.24
2015,Ricardo,52,Murcia,IT,4085,2023-09-02,False,SemiSenior,8.31
2016,Nuria,24,Zaragoza,IT,2353,2021-10-22,False,SemiSenior,0.22
2017,Luis,35,Santander,Marketing,2379,2022-05-06,False,Junior,7.65
2018,Fernando,24,Alicante,IT,5743,2024-02-12,True,Junior,4.85
2019,Irene,28,Sevilla,Finanzas,3671,2024-01-29,True,Junior,6.65
2020,Ricardo,44,Valladolid,Finanzas,5329,2022-08-12,False,Senior,3.58
2021,Marta,30,Zaragoza,Finanzas,2785,2021-09-19,True,SemiSenior,6.21
2022,Diego,29,Barcelona,IT,2582,2023-09-28,False,Junior,0.36
2023,Alberto,60,A Coruña,Logística,2556,2023-09-24,False,SemiSenior,0.46
2024,Carmen,25,Valladolid,Logística,3738,2023-05-26,False,Junior,7.99
2025,Marta,26,Barcelona,Finanzas,4940,2020-05-30,True,SemiSenior,1.24
2026,Pedro,57,Murcia,IT,3603,2022-09-05,False,Junior,0.14
2027,Carlos,41,Granada,RRHH,2616,2023-06-24,True,SemiSenior,9.12
2028,María,19,Bilbao,Operaciones,5809,2025-05-20,False,SemiSenior,2.66
2029,Noelia,36,Málaga,Operaciones,3948,2022-12-23,False,SemiSenior,5.82
2030,Sofía,42,Barcelona,Ventas,3091,2021-12-10,False,SemiSenior,8.39
2031,Andrés,28,Valencia,Atención Cliente,1246,2023-02-24,True,Junior,7.46
2032,Patricia,41,Pamplona,Logística,3899,2021-01-01,True,SemiSenior,0.47
2033,Paula,45,A Coruña,Finanzas,4181,2020-07-06,False,Junior,5.61
2034,Lucía,28,Sevilla,RRHH,5658,2023-11-04,False,SemiSenior,5.42
2035,Ana,52,Murcia,Finanzas,2307,2025-08-03,False,SemiSenior,3.5
2036,Sofía,37,Sevilla,IT,1981,2024-10-17,False,SemiSenior,7.54
2037,Pablo,59,Zaragoza,Finanzas,5997,2023-04-23,False,Senior,9.64
2038,Laura,21,Sevilla,IT,3842,2020-03-24,False,Junior,1.47
2039,Adrián,31,A Coruña,IT,1329,2025-08-07,False,Senior,1.45
2040,Sofía,49,Valladolid,Finanzas,1707,2022-07-19,False,Junior,7.35
2041,Paula,56,A Coruña,Finanzas,3482,2021-08-22,False,SemiSenior,4.54
2042,Lucía,27,Zaragoza,Logística,4164,2025-01-21,True,Senior,7.95
2043,Raúl,60,Bilbao,Finanzas,2370,2024-03-25,False,SemiSenior,1.41
2044,Laura,26,Valencia,Logística,2955,2024-03-31,True,Senior,0.4
2045,Sergio,35,Valencia,Atención Cliente,4734,2021-07-28,False,Senior,6.98
2046,Raúl,31,Zaragoza,Marketing,5845,2025-08-15,False,Junior,9.95
2047,Irene,36,Zaragoza,Logística,3557,2022-07-26,False,Senior,0.95
2048,Isabel,56,Granada,RRHH,3194,2023-01-05,True,Senior,8.64
2049,Elena,49,Madrid,Finanzas,2933,2024-04-03,True,SemiSenior,3.85
2050,Pablo,52,Bilbao,IT,1853,2023-09-28,True,Junior,0.17
2051,Diego,28,Gijón,Ventas,1453,2020-12-22,True,Junior,5.1
2052,Lucía,58,Santander,Finanzas,5204,2021-09-18,True,Senior,2.79
2053,Nuria,36,Santander,Marketing,1378,2022-01-17,False,Senior,6.93
2054,Pablo,46,Bilbao,Finanzas,5140,2025-05-15,True,Senior,2.88
2055,Luis,48,Sevilla,IT,2387,2024-01-19,True,Junior,4.82
2056,Pablo,46,Sevilla,Marketing,4536,2022-01-28,False,Junior,2.01
2057,Nuria,43,Barcelona,Operaciones,5768,2024-02-29,True,SemiSenior,8.28
2058,Sergio,38,Pamplona,Finanzas,4795,2024-03-08,True,Junior,9.25
2059,Carlos,45,Santander,Logística,4702,2022-03-27,False,Junior,4.03
2060,Isabel,56,Gijón,Logística,2470,2022-04-14,True,Junior,4.49
2061,Laura,34,Granada,Atención Cliente,4071,2025-01-25,True,Junior,9.83
2062,Isabel,39,Málaga,IT,4282,2023-03-08,False,Junior,1.42
2063,Isabel,25,Murcia,Finanzas,3241,2020-11-05,True,SemiSenior,8.09
2064,Ricardo,33,Gijón,Ventas,1382,2024-01-29,True,Junior,5.67
2065,Fernando,51,Gijón,Marketing,5580,2023-05-05,True,SemiSenior,8.81
2066,Alberto,45,Murcia,Ventas,2145,2022-11-19,True,SemiSenior,2.92
2067,Fernando,27,Gijón,RRHH,5873,2024-02-09,False,Senior,2.96
2068,Ana,41,Málaga,IT,5675,2025-02-20,True,SemiSenior,3.26
2069,Luis,52,Zaragoza,Finanzas,1290,2021-11-15,True,SemiSenior,0.17
2070,Nuria,23,Gijón,Ventas,4749,2022-05-17,True,SemiSenior,1.7
2071,Pablo,20,Málaga,Finanzas,4244,2021-01-27,False,SemiSenior,9.95
2072,Miguel,34,Alicante,Operaciones,2307,2023-09-01,True,SemiSenior,2.49
2073,Jorge,46,Zaragoza,Ventas,5102,2022-04-13,False,SemiSenior,0.2
2074,Irene,31,Bilbao,IT,1734,2021-12-09,True,SemiSenior,2.79
2075,Lucía,53,Valencia,Atención Cliente,2393,2023-12-12,False,SemiSenior,4.08
2076,Raúl,54,A Coruña,Operaciones,5755,2022-04-24,True,Junior,5.48
2077,Andrés,40,Murcia,Marketing,4766,2022-08-19,True,Junior,0.69
2078,Ana,34,Málaga,Logística,1738,2022-06-29,False,Junior,7.9
2079,Sergio,19,Alicante,Ventas,1891,2021-06-19,True,SemiSenior,8.26
2080,Fernando,53,Madrid,Logística,2434,2020-09-17,False,SemiSenior,2.13
2081,Andrés,56,Barcelona,IT,1538,2024-09-08,False,SemiSenior,7.98
2082,Fernando,37,Pamplona,Operaciones,2076,2020-07-08,False,Junior,3.61
2083,Ana,40,A Coruña,IT,3945,2021-11-03,True,Junior,4.23
2084,Diego,50,Valladolid,Ventas,1235,2023-10-13,False,Junior,9.36
2085,Fernando,47,Madrid,RRHH,2580,2020-09-28,True,SemiSenior,8.92
2086,Paula,23,Valladolid,IT,2708,2023-09-18,False,Junior,3.75
2087,Sergio,46,Zaragoza,RRHH,5861,2024-02-26,False,Junior,4.88
2088,Carlos,57,Valladolid,Ventas,5877,2023-10-04,False,Junior,2.87
2089,Lucía,50,Madrid,IT,5259,2021-09-23,False,SemiSenior,5.15
2090,Fernando,38,Valladolid,Logística,2841,2020-02-10,False,Junior,6.82
2091,Marta,40,Valladolid,Logística,3731,2025-01-10,False,SemiSenior,0.93
2092,Raúl,29,Bilbao,Logística,3621,2021-11-06,True,SemiSenior,9.2
2093,Luis,46,Madrid,Ventas,5329,2024-07-24,False,Senior,7.19
2094,Adrián,28,Pamplona,RRHH,4781,2021-02-13,True,SemiSenior,0.97
2095,Diego,32,Granada,Marketing,5552,2020-12-02,True,Junior,8.69
2096,Jorge,29,A Coruña,Marketing,3845,2024-05-29,False,Junior,7.44
2097,Isabel,32,Alicante,RRHH,5613,2025-04-29,True,SemiSenior,3.13
2098,Andrés,33,Granada,Finanzas,4769,2024-11-16,False,Junior,5.21
2099,Nuria,21,Sevilla,RRHH,4747,2024-04-04,True,Senior,8.6
2100,Elena,48,Zaragoza,Marketing,4376,2021-05-25,True,SemiSenior,9.68
2101,Laura,36,Santander,Logística,2811,2025-03-05,False,Junior,2.81
2102,Laura,58,Bilbao,Logística,4121,2023-10-14,True,Junior,6.51
2103,Carlos,25,Pamplona,Marketing,2911,2020-12-22,False,Senior,8.6
2104,Natalia,46,Madrid,Ventas,4318,2020-09-24,False,Senior,9.88
2105,Pedro,25,Bilbao,Finanzas,2423,2024-12-08,False,Senior,0.71
2106,Ricardo,41,Málaga,Marketing,5036,2021-07-23,True,Junior,5.04
2107,Hugo,39,A Coruña,Logística,3943,2024-05-04,False,SemiSenior,8.74
2108,Nuria,37,Sevilla,RRHH,4609,2020-10-14,False,Junior,0.03
2109,Andrés,46,Valencia,IT,2264,2021-08-03,True,Junior,4.37
2110,Elena,53,A Coruña,Ventas,5001,2021-08-09,True,SemiSenior,5.84
2111,Laura,31,Bilbao,IT,5053,2021-08-04,True,Senior,5.26
2112,Alberto,54,Santander,RRHH,1899,2023-10-28,False,SemiSenior,7.33
2113,Adrián,25,Santander,Marketing,2880,2025-03-07,True,SemiSenior,0.66
2114,Ana,30,Bilbao,Atención Cliente,4453,2025-02-27,True,Junior,7.85
2115,Carlos,31,Valladolid,Logística,5393,2024-03-15,False,SemiSenior,2.83
2116,Carlos,58,Bilbao,Ventas,4738,2021-02-23,False,Junior,8.24
2117,Carlos,23,Málaga,Logística,3464,2025-06-11,True,Senior,4.19
2118,Diego,34,Granada,Finanzas,2640,2023-01-27,True,Junior,0.43
2119,Marta,36,Bilbao,Marketing,5568,2023-02-04,True,SemiSenior,9.64
2120,Ana,52,Sevilla,RRHH,5398,2023-12-22,False,Junior,7.81
2121,Sergio,38,Valencia,RRHH,5505,2024-05-11,False,SemiSenior,3.48
2122,Isabel,59,Santander,Ventas,2662,2025-05-26,False,Junior,2.7
2123,Isabel,49,Valencia,Atención Cliente,3295,2023-04-20,False,SemiSenior,5.89
2124,Alberto,48,Málaga,IT,2370,2023-06-16,True,SemiSenior,9.87
2125,Pedro,50,A Coruña,IT,5782,2024-03-23,False,SemiSenior,2.9
2126,Hugo,24,Barcelona,Marketing,5362,2021-06-12,True,Senior,9.48
2127,Carlos,37,Bilbao,Ventas,2031,2021-09-28,True,Junior,3.3
2128,Fernando,43,Sevilla,IT,2385,2023-07-18,True,SemiSenior,7.04
2129,Alberto,26,Santander,RRHH,3850,2020-05-12,True,Senior,3.82
2130,Isabel,23,Santander,RRHH,3194,2021-10-25,False,Junior,0.85
2131,Andrés,23,Alicante,Ventas,3407,2024-01-26,True,Senior,9.36
2132,Raúl,51,Valencia,Atención Cliente,2966,2025-07-13,True,Senior,1.64
2133,Natalia,46,A Coruña,Logística,4435,2022-12-11,True,Senior,9.45
2134,Luis,30,A Coruña,Operaciones,5511,2022-04-07,False,SemiSenior,1.03
2135,Noelia,49,Santander,Finanzas,5603,2022-06-30,False,SemiSenior,2.67
2136,María,47,Sevilla,Logística,3385,2023-11-19,False,SemiSenior,9.21
2137,Diego,53,Alicante,Marketing,5174,2023-02-01,False,SemiSenior,6.59
2138,Ricardo,57,Sevilla,RRHH,4533,2020-02-18,False,Senior,1.89
2139,María,55,Valladolid,IT,2145,2023-01-21,False,Junior,5.92
