order_id,fecha,cliente,producto,categoria,precio_unitario,cantidad,ciudad,metodo_pago
5829,2025-03-11,Lucho Rodrigo Gras Gálvez,Aspiradora,Hogar,124,3,Bilbao,Tarjeta
5830,2024-10-05,Cornelio Bayón Rocha,Monitor,Electrónica,725,3,Barcelona,PayPal
5831,2024-10-12,Che Bello Puga,Aspiradora,Hogar,1470,2,Murcia,PayPal
5832,2025-06-03,Hugo Rocamora Benavides,Auriculares,Electrónica,776,1,Bilbao,PayPal
5833,2024-12-10,Heliodoro Solano Sureda,Pantalón,Ropa,239,2,Madrid,PayPal
5834,2025-05-23,Felix Valle Pont,Aspiradora,Hogar,932,2,Zaragoza,Transferencia
5835,2025-05-15,Pacífica Morán Juárez,Mesa,Hogar,18,5,Murcia,Tarjeta
5836,2025-03-21,Melania Bravo Mascaró,Mesa,Hogar,438,2,Valencia,Transferencia
5837,2025-08-26,Raquel Raya-Company,Raqueta,Deportes,498,2,Sevilla,PayPal
5838,2024-12-11,Anastasio José Manuel Valverde Avilés,Bicicleta,Deportes,125,2,Murcia,PayPal
5839,2025-02-04,Fidel del Seguí,Puzzle,Juguetes,612,1,Zaragoza,PayPal
5840,2025-05-18,Jeremías Paniagua Ortuño,Auriculares,Electrónica,208,1,Málaga,Transferencia
5841,2024-11-06,Malena Diaz-Barrio,Silla,Hogar,418,1,Sevilla,PayPal
5842,2025-06-02,Ignacio Lago Olivera,Puzzle,Juguetes,350,2,Murcia,Transferencia
5843,2025-05-10,Yago Bejarano Esteban,Auriculares,Electrónica,1121,2,Barcelona,Tarjeta
5844,2025-05-06,Ileana Agustín Araujo,Smartphone,Electrónica,1179,5,Zaragoza,Tarjeta
5845,2025-07-03,Julie Bayona Meléndez,Zapatillas,Ropa,150,4,Madrid,PayPal
5846,2025-01-30,Cebrián Lázaro Pujadas Pou,Gorra,Ropa,824,3,Madrid,Tarjeta
5847,2024-11-19,Epifanio Delgado Coca,Coche teledirigido,Juguetes,738,5,Valencia,Tarjeta
5848,2025-06-30,Clarisa Prieto Tomás,Auriculares,Electrónica,876,4,Sevilla,PayPal
5849,2025-02-16,Rocío Mora-Mesa,Raqueta,Deportes,37,2,Murcia,Transferencia
5850,2025-09-21,Ana Ribes-Fábregas,Tablet,Electrónica,812,5,Barcelona,Transferencia
5851,2025-05-17,Áurea del Carretero,Pantalón,Ropa,1192,4,Zaragoza,Tarjeta
5852,2025-07-26,Maximiliano del Ángel,Bicicleta,Deportes,951,4,Barcelona,Tarjeta
5853,2025-08-03,Ariel Nicolau Maza,Pelota,Juguetes,1157,5,Valencia,Tarjeta
5854,2025-07-02,Fulgencio Sebastián Berrocal Amador,Lámpara,Hogar,570,4,Valencia,Tarjeta
5855,2024-12-12,Celestino Arribas Jara,Raqueta,Deportes,1263,3,Murcia,PayPal
5856,2025-09-11,Rosalinda Montesinos-Jordá,Smartphone,Electrónica,505,5,Murcia,Transferencia
5857,2025-06-07,Adelardo Mur Sola,Chaqueta,Ropa,315,4,Madrid,Tarjeta
5858,2024-12-06,Amparo Alemany,Zapatillas,Ropa,1304,1,Bilbao,Transferencia
5859,2025-07-11,Jenny Matas-Porcel,Portátil,Electrónica,217,3,Madrid,PayPal
5860,2024-12-17,Florencia Hernandez,Consola portátil,Juguetes,593,5,Bilbao,Transferencia
5861,2025-06-29,Joan Guillén Martí,Camiseta,Ropa,55,4,Zaragoza,PayPal
5862,2025-01-02,Felicia Adelaida Mayo Sierra,Silla,Hogar,845,3,Madrid,Tarjeta
5863,2025-09-14,Albina Terrón,Auriculares,Electrónica,848,4,Barcelona,Tarjeta
5864,2025-04-09,José Mari Lara Ramirez,Auriculares,Electrónica,1324,5,Valencia,Transferencia
5865,2025-07-01,Ignacia Alarcón Bárcena,Lámpara,Hogar,1235,4,Málaga,PayPal
5866,2025-02-17,Juan Pablo Bartolomé Gimeno,Zapatillas,Ropa,36,4,Murcia,PayPal
5867,2025-05-17,Fortunato de Cámara,Silla,Hogar,152,3,Murcia,PayPal
5868,2024-10-30,Bruno Salmerón Gras,Patines,Deportes,659,2,Valencia,PayPal
5869,2025-02-23,Rocío Manrique,Portátil,Electrónica,207,3,Valencia,Tarjeta
5870,2025-06-03,Nuria Mora,Tablet,Electrónica,1058,1,Valencia,Tarjeta
5871,2025-07-06,Natividad Hoyos Páez,Raqueta,Deportes,517,3,Murcia,PayPal
5872,2025-08-15,Delfina Esther Casas Alberola,Mesa,Hogar,970,3,Málaga,Transferencia
5873,2025-09-27,Leticia Amo Tur,Mesa,Hogar,1401,1,Zaragoza,Tarjeta
5874,2025-06-08,José Antonio Jódar Adán,Coche teledirigido,Juguetes,521,3,Madrid,Transferencia
5875,2025-04-05,Manola Martin-Córdoba,Auriculares,Electrónica,269,3,Bilbao,Tarjeta
5876,2025-08-09,Sigfrido Sánchez-Baquero,Consola portátil,Juguetes,737,3,Sevilla,PayPal
5877,2025-05-24,Hilda Leiva Vélez,Lámpara,Hogar,1206,3,Murcia,Transferencia
5878,2024-10-08,Graciano de Hernandez,Tablet,Electrónica,903,2,Bilbao,PayPal
5879,2024-10-07,Dionisia Corona Morcillo Hoz,Camiseta,Ropa,553,3,Sevilla,PayPal
5880,2024-12-06,Lucía Georgina Vilanova Alegria,Auriculares,Electrónica,1077,2,Murcia,PayPal
5881,2025-01-18,Mireia Gras Pedraza,Zapatillas,Ropa,850,5,Zaragoza,Transferencia
5882,2025-05-03,Calixto Marín Pelayo,Lámpara,Hogar,1159,2,Zaragoza,Transferencia
5883,2025-08-21,Encarnación Garmendia Rozas,Aspiradora,Hogar,1471,5,Madrid,Tarjeta
5884,2025-09-16,Andrea Torrents Lladó,Puzzle,Juguetes,200,3,Murcia,Transferencia
5885,2024-11-05,Leandra Beltran Bernad,Auriculares,Electrónica,642,3,Madrid,Transferencia
5886,2024-12-21,Matías del Tejedor,Balón,Deportes,312,4,Sevilla,Tarjeta
5887,2025-03-12,Adolfo Victor Manuel Gual Bonilla,Bicicleta,Deportes,698,1,Madrid,PayPal
5888,2025-08-12,Jennifer Paniagua Navas,Muñeca,Juguetes,998,3,Zaragoza,PayPal
5889,2024-12-20,Jaime Hidalgo-Hernando,Coche teledirigido,Juguetes,1234,4,Murcia,Tarjeta
5890,2025-09-20,Leandra Cámara Merino,Mesa,Hogar,716,5,Málaga,Transferencia
5891,2025-05-05,Selena Isa Saez Lopez,Patines,Deportes,1224,2,Barcelona,Tarjeta
5892,2025-08-01,Sosimo Galán Fuentes,Camiseta,Ropa,1276,1,Zaragoza,Transferencia
5893,2024-10-07,Pío Puente-Pastor,Pesas,Deportes,1386,4,Sevilla,PayPal
5894,2024-10-01,Joaquín Montesinos Manzanares,Lámpara,Hogar,572,1,Valencia,PayPal
5895,2025-01-02,Anselma de Arranz,Chaqueta,Ropa,1014,2,Barcelona,PayPal
5896,2024-12-20,Edgardo Menéndez Exposito,Cafetera,Hogar,209,5,Málaga,PayPal
5897,2025-06-18,Buenaventura del Menéndez,Coche teledirigido,Juguetes,123,5,Murcia,Transferencia
5898,2024-11-24,Consuelo Román Diez,Zapatillas,Ropa,711,2,Barcelona,Transferencia
5899,2025-03-31,Sabas Burgos Zapata,Silla,Hogar,1453,5,Valencia,PayPal
5900,2025-09-25,Modesta Zabala-Velasco,Consola portátil,Juguetes,979,3,Bilbao,Tarjeta
5901,2024-11-29,Esperanza Carrillo Criado,Pantalón,Ropa,1346,4,Murcia,PayPal
5902,2024-10-27,Geraldo Jover Dávila,Silla,Hogar,174,1,Málaga,PayPal
5903,2025-07-11,Eustaquio Barroso,Puzzle,Juguetes,876,5,Málaga,Transferencia
5904,2024-12-11,Casemiro del Barón,Lámpara,Hogar,459,5,Valencia,PayPal
5905,2024-11-24,Gervasio Casemiro Avilés Cid,Bicicleta,Deportes,1453,2,Murcia,PayPal
5906,2025-03-20,Alicia del Tejero,Raqueta,Deportes,1137,3,Bilbao,Tarjeta
5907,2025-03-15,Chita Ignacia Roldán Acosta,Pelota,Juguetes,589,4,Málaga,Transferencia
5908,2025-08-27,Otilia Aránzazu Zamorano Diéguez,Zapatillas,Ropa,1276,2,Madrid,Transferencia
5909,2025-07-13,Herminia Rivas Valle,Consola portátil,Juguetes,1429,2,Bilbao,Transferencia
5910,2025-01-30,Feliciano Osuna Cuéllar,Tablet,Electrónica,719,5,Valencia,Tarjeta
5911,2024-12-26,Lino Verdugo Abad,Lámpara,Hogar,957,5,Málaga,Transferencia
5912,2024-10-06,Nando Albero-Berrocal,Camiseta,Ropa,861,2,Málaga,Transferencia
5913,2024-12-07,Zaira Noa Arnau Ledesma,Chaqueta,Ropa,472,4,Valencia,PayPal
5914,2024-10-23,Nadia Frías Pagès,Lámpara,Hogar,957,5,Barcelona,Tarjeta
5915,2025-07-20,Fito Roig Castejón,Lámpara,Hogar,304,5,Sevilla,Transferencia
5916,2025-01-30,Néstor Bermúdez Cisneros,Bicicleta,Deportes,483,4,Valencia,PayPal
5917,2025-06-07,Íngrid de Palau,Coche teledirigido,Juguetes,1002,4,Bilbao,Tarjeta
5918,2025-03-29,Reina Araujo Matas,Balón,Deportes,833,3,Madrid,Tarjeta
5919,2025-02-28,Carlito Velázquez Guillén,Auriculares,Electrónica,262,5,Zaragoza,Transferencia
5920,2025-03-27,Anunciación Sureda Sáez,Lámpara,Hogar,194,4,Zaragoza,PayPal
5921,2024-10-17,María Ángeles Ema Riquelme Llanos,Portátil,Electrónica,726,3,Valencia,Transferencia
5922,2025-03-26,Cesar del Morán,Mesa,Hogar,131,4,Murcia,PayPal
5923,2025-02-20,Roldán Corominas-Arévalo,Monitor,Electrónica,53,4,Zaragoza,PayPal
5924,2024-12-07,Anita Fonseca-Losada,Patines,Deportes,605,1,Valencia,PayPal
5925,2024-12-20,Marta Montenegro Bonilla,Raqueta,Deportes,651,5,Madrid,Tarjeta
5926,2025-05-24,Paz del Tovar,Consola portátil,Juguetes,623,2,Murcia,PayPal
5927,2025-04-16,Chus Bonet Alcaraz,Raqueta,Deportes,167,5,Madrid,Tarjeta
5928,2024-12-31,Gonzalo Andrade Sosa,Aspiradora,Hogar,1313,2,Sevilla,Tarjeta
5929,2025-04-24,Eric Cadenas Requena,Pesas,Deportes,433,5,Valencia,PayPal
5930,2025-02-27,Olegario Frutos Gámez,Mesa,Hogar,1226,5,Valencia,Transferencia
5931,2025-08-28,Socorro Gutiérrez Garay,Camiseta,Ropa,934,3,Murcia,Tarjeta
5932,2024-12-25,Florentina Vélez Valcárcel,Consola portátil,Juguetes,354,3,Valencia,Transferencia
5933,2025-03-18,Petrona Porras Lastra,Lámpara,Hogar,1357,2,Barcelona,Transferencia
5934,2025-09-15,Lupe Moliner-Lumbreras,Monitor,Electrónica,1390,4,Málaga,Transferencia
5935,2024-11-08,Albano Viñas Roman,Tablet,Electrónica,1158,5,Valencia,Transferencia
5936,2025-02-17,Salomé Corominas Morera,Patines,Deportes,526,2,Barcelona,Transferencia
5937,2025-05-26,Trinidad de Benítez,Cafetera,Hogar,604,5,Murcia,PayPal
5938,2024-11-28,Beatriz Bermejo Duque,Smartphone,Electrónica,388,1,Zaragoza,Tarjeta
5939,2024-12-20,Juan Francisco Pascual García,Consola portátil,Juguetes,137,1,Sevilla,Transferencia
5940,2025-06-17,Cosme del Cortina,Smartphone,Electrónica,358,3,Bilbao,PayPal
5941,2024-11-08,Yago Tirado-Macias,Pantalón,Ropa,175,4,Murcia,Transferencia
5942,2025-01-27,Lourdes Sola Niño,Auriculares,Electrónica,1351,5,Sevilla,PayPal
5943,2024-10-07,Dalila del Tejedor,Auriculares,Electrónica,683,2,Madrid,Transferencia
5944,2025-03-01,Águeda Andrés Tamayo,Raqueta,Deportes,1480,1,Murcia,Transferencia
5945,2024-10-27,Ramón Manuel-Pera,Pesas,Deportes,1024,4,Málaga,Transferencia
5946,2024-10-13,Ciríaco Bernat Zabaleta,Aspiradora,Hogar,791,2,Zaragoza,Tarjeta
5947,2025-02-11,Diana de Mascaró,Aspiradora,Hogar,1330,1,Bilbao,Tarjeta
5948,2025-03-31,Yaiza Navarro Salinas,Silla,Hogar,1499,1,Bilbao,Transferencia
5949,2025-03-06,Catalina Palacio-Carretero,Pelota,Juguetes,143,5,Bilbao,Transferencia
5950,2025-07-31,Lara Peñas Escudero,Coche teledirigido,Juguetes,1384,1,Valencia,Transferencia
5951,2024-11-14,Encarna Feijoo Ugarte,Muñeca,Juguetes,1187,3,Barcelona,Transferencia
5952,2025-02-12,Celestina Benito Benítez,Puzzle,Juguetes,1062,1,Bilbao,PayPal
5953,2025-07-08,Manuel Escudero Pujadas,Lámpara,Hogar,60,1,Valencia,PayPal
5954,2025-07-04,Guadalupe Sobrino Vega,Pantalón,Ropa,873,1,Madrid,Tarjeta
5955,2025-03-13,Virginia Ribera,Muñeca,Juguetes,542,2,Barcelona,Tarjeta
5956,2025-05-11,Carla de Arnal,Camiseta,Ropa,795,1,Zaragoza,PayPal
5957,2025-06-19,Mercedes Pérez Portero,Camiseta,Ropa,242,4,Valencia,Transferencia
5958,2025-05-11,Berto Ibarra,Smartphone,Electrónica,507,3,Barcelona,PayPal
5959,2024-11-30,Dora Catalán Asenjo,Silla,Hogar,340,3,Málaga,Tarjeta
5960,2025-03-04,Cesar Guadalupe Ibáñez Franco,Pelota,Juguetes,631,3,Murcia,PayPal
5961,2025-02-20,Maribel Moraleda Isern,Cafetera,Hogar,141,3,Murcia,PayPal
5962,2024-12-10,María Galindo Mendoza,Zapatillas,Ropa,34,2,Bilbao,Tarjeta
5963,2025-09-22,Maricela Hortensia Adadia Cabañas,Raqueta,Deportes,558,1,Murcia,Transferencia
5964,2025-01-29,Jose Manuel del Perea,Zapatillas,Ropa,1037,4,Bilbao,Tarjeta
5965,2025-05-02,Tristán Glauco Terrón Mesa,Chaqueta,Ropa,14,2,Málaga,Tarjeta
5966,2025-03-07,Quique Frías Baró,Portátil,Electrónica,274,4,Madrid,PayPal
5967,2025-01-31,Noemí Ayala Yáñez,Lámpara,Hogar,1191,1,Málaga,Transferencia
5968,2025-06-16,Ildefonso Jove Milla,Muñeca,Juguetes,403,1,Murcia,Transferencia
5969,2024-12-01,Ramón Escudero Exposito,Camiseta,Ropa,493,5,Madrid,PayPal
5970,2025-08-07,Gerónimo Jose Carlos Trujillo Lozano,Raqueta,Deportes,925,5,Bilbao,Transferencia
5971,2025-02-04,María Prudencia Gimenez Gabaldón,Portátil,Electrónica,1044,5,Zaragoza,PayPal
5972,2025-09-27,Gloria Gallego-Gras,Gorra,Ropa,109,5,Barcelona,Transferencia
5973,2025-07-22,Guiomar Virginia Tomás Moles,Camiseta,Ropa,224,4,Sevilla,Tarjeta
5974,2025-04-14,Roxana del Osorio,Camiseta,Ropa,387,2,Málaga,Tarjeta
5975,2025-02-04,Eufemia Ramírez Iglesia,Pesas,Deportes,1413,3,Sevilla,Tarjeta
5976,2025-04-06,Jorge Fajardo,Silla,Hogar,1169,3,Barcelona,PayPal
5977,2024-10-28,José Antonio Julio Reig Bárcena,Lámpara,Hogar,511,5,Sevilla,Tarjeta
5978,2025-01-19,Angélica de Osuna,Auriculares,Electrónica,1188,3,Madrid,Transferencia
5979,2024-10-14,Tamara Ponce Bernad,Auriculares,Electrónica,350,2,Málaga,Transferencia
5980,2024-11-17,Felicidad Abascal Ariño,Consola portátil,Juguetes,174,1,Valencia,Transferencia
5981,2025-06-23,Heraclio Cuervo Cabezas,Consola portátil,Juguetes,1015,1,Málaga,PayPal
5982,2025-02-21,Chuy Montesinos Yáñez,Bicicleta,Deportes,991,1,Madrid,Transferencia
5983,2025-03-28,Timoteo Fuentes Tomas,Aspiradora,Hogar,510,2,Murcia,Tarjeta
5984,2025-06-09,Piedad Alemán Navarrete,Monitor,Electrónica,162,3,Zaragoza,Transferencia
5985,2025-02-07,Matilde de Quintana,Coche teledirigido,Juguetes,1049,3,Málaga,Tarjeta
5986,2025-03-12,Ambrosio Reynaldo Quesada Gimenez,Balón,Deportes,124,2,Zaragoza,Tarjeta
5987,2025-09-11,Juan Antonio Montero Higueras,Pesas,Deportes,173,5,Bilbao,PayPal
5988,2025-03-18,Fabiola Pili Castillo Nicolás,Pelota,Juguetes,557,3,Zaragoza,PayPal
5989,2025-09-01,Reynaldo Villalobos Nogueira,Silla,Hogar,1427,2,Sevilla,PayPal
5990,2025-04-19,Leandro Moles Bermúdez,Patines,Deportes,289,5,Sevilla,Tarjeta
5991,2025-05-18,Encarnación de Cáceres,Pesas,Deportes,1006,2,Bilbao,PayPal
5992,2025-01-21,Casandra de Elías,Coche teledirigido,Juguetes,562,5,Sevilla,PayPal
5993,2025-03-10,Hortensia del Puente,Tablet,Electrónica,1212,2,Barcelona,PayPal
5994,2025-04-14,Rosario Bonet Rosales,Camiseta,Ropa,344,1,Zaragoza,Transferencia
5995,2025-08-06,Samuel Manso-Llanos,Auriculares,Electrónica,524,5,Sevilla,Transferencia
5996,2024-10-18,Luís de Ojeda,Balón,Deportes,526,5,Zaragoza,Transferencia
5997,2025-01-11,Lucas Roig Santana,Monitor,Electrónica,1406,4,Zaragoza,Transferencia
5998,2025-02-10,Amanda del Guardiola,Tablet,Electrónica,936,5,Bilbao,Transferencia
5999,2025-03-30,Hernando Marquez Becerra,Coche teledirigido,Juguetes,680,3,Madrid,Tarjeta
6000,2025-06-08,Ainoa Alexandra Olivé Gibert,Zapatillas,Ropa,1284,3,Madrid,Transferencia
6001,2024-11-29,Augusto Tenorio,Muñeca,Juguetes,964,1,Murcia,PayPal
6002,2024-12-25,Abigaíl Ocaña Garcia,Patines,Deportes,1246,5,Zaragoza,PayPal
6003,2024-09-29,Alejandro Casal,Puzzle,Juguetes,820,2,Sevilla,PayPal
6004,2024-10-23,Rómulo Guillén Bauzà,Coche teledirigido,Juguetes,402,4,Valencia,PayPal
6005,2025-04-20,Lucas Parejo Fernández,Auriculares,Electrónica,1293,3,Murcia,Transferencia
6006,2025-06-19,Adriana Ordóñez Guzmán,Chaqueta,Ropa,1238,3,Sevilla,Tarjeta
6007,2024-10-10,Amelia Sebastián Sainz,Pantalón,Ropa,500,4,Madrid,Tarjeta
6008,2024-11-11,Gaspar Diego-Coll,Pesas,Deportes,735,1,Zaragoza,PayPal
6009,2024-11-28,Consuelo Cifuentes,Pantalón,Ropa,1228,5,Murcia,PayPal
6010,2025-08-15,Wálter Escrivá Parejo,Consola portátil,Juguetes,109,4,Barcelona,PayPal
6011,2025-08-29,Jesusa Arcos Suárez,Silla,Hogar,1212,1,Valencia,PayPal
6012,2025-05-11,Isidora Valentina Benitez Maldonado,Auriculares,Electrónica,1104,4,Madrid,PayPal
6013,2025-01-19,Dimas Anaya-Lozano,Monitor,Electrónica,784,1,Valencia,PayPal
6014,2025-03-02,Josep Batalla-Torrecilla,Mesa,Hogar,1345,3,Valencia,Tarjeta
6015,2025-04-03,Severo Blázquez Muro,Mesa,Hogar,52,3,Bilbao,Transferencia
6016,2025-07-26,Clementina Real Girón,Balón,Deportes,549,4,Madrid,Tarjeta
6017,2025-04-27,Julia del Ramis,Puzzle,Juguetes,392,3,Barcelona,Tarjeta
6018,2025-09-09,Marco Ayala Beltran,Smartphone,Electrónica,132,3,Murcia,PayPal
6019,2025-02-25,Reyna Duarte-Cuadrado,Puzzle,Juguetes,674,3,Barcelona,PayPal
6020,2024-10-30,Azucena Camino,Chaqueta,Ropa,745,1,Madrid,Tarjeta
6021,2025-07-10,Rosa María Sancho Aparicio,Pesas,Deportes,1241,2,Bilbao,PayPal
6022,2024-12-28,Edelmiro Salmerón Criado,Puzzle,Juguetes,909,3,Zaragoza,PayPal
6023,2024-11-25,Edgardo Olivera Malo,Smartphone,Electrónica,565,1,Madrid,Transferencia
6024,2025-08-12,Aránzazu Moraleda Benet,Pantalón,Ropa,552,3,Valencia,PayPal
6025,2025-04-19,René Estévez Malo,Pesas,Deportes,345,1,Murcia,Transferencia
6026,2025-03-13,José Luis del Barragán,Tablet,Electrónica,393,3,Zaragoza,Tarjeta
6027,2025-08-02,Visitación Arregui Cases,Tablet,Electrónica,628,3,Barcelona,Transferencia
6028,2024-11-14,Silvio del Anaya,Portátil,Electrónica,815,4,Barcelona,PayPal
6029,2025-05-26,Elpidio Alegria Leal,Silla,Hogar,366,1,Barcelona,PayPal
6030,2025-08-24,Asdrubal Jafet Borrego Cámara,Lámpara,Hogar,593,1,Valencia,PayPal
6031,2025-07-07,Candelas Rebeca Suárez Ramos,Patines,Deportes,401,2,Bilbao,PayPal
6032,2024-11-11,Renata del Valbuena,Gorra,Ropa,714,5,Sevilla,Transferencia
6033,2025-03-10,Nerea Prudencia Arteaga Jimenez,Patines,Deportes,93,3,Murcia,Tarjeta
6034,2025-03-17,Jose Ramón Casas Lorenzo,Patines,Deportes,568,2,Valencia,Transferencia
6035,2025-01-06,Macarena Ibáñez-Agustí,Patines,Deportes,1471,2,Sevilla,PayPal
6036,2024-12-25,Tecla Merino-Olivera,Mesa,Hogar,24,2,Barcelona,PayPal
6037,2025-09-12,Maite Iglesia,Smartphone,Electrónica,1224,4,Madrid,Tarjeta
6038,2025-02-04,Anastasia Sola Ruano,Silla,Hogar,767,2,Barcelona,PayPal
6039,2025-01-12,Ani Sala Mariño,Auriculares,Electrónica,301,5,Murcia,Tarjeta
6040,2025-09-05,Manola Ana Torrens Angulo,Bicicleta,Deportes,761,3,Zaragoza,Tarjeta
6041,2025-06-11,Pancho Enríquez Juárez,Auriculares,Electrónica,1410,1,Zaragoza,Transferencia
6042,2025-05-18,Nereida de Naranjo,Pesas,Deportes,1362,5,Murcia,Transferencia
6043,2024-11-23,Raúl Lasa Chaves,Cafetera,Hogar,987,5,Bilbao,Tarjeta
6044,2024-10-15,Roberta Pelayo Pomares,Pantalón,Ropa,673,3,Madrid,Transferencia
6045,2025-01-16,Mayte de Báez,Aspiradora,Hogar,863,1,Sevilla,Transferencia
6046,2024-12-23,Néstor Miró-Meléndez,Auriculares,Electrónica,57,2,Zaragoza,Transferencia
6047,2024-12-06,Josefina Adelia Álvaro Arteaga,Gorra,Ropa,1162,1,Madrid,Transferencia
6048,2025-03-09,Rosa Conesa Rios,Silla,Hogar,294,3,Barcelona,Transferencia
6049,2024-12-30,María Fernanda Viñas Múgica,Balón,Deportes,1221,1,Barcelona,Tarjeta
6050,2024-12-07,José Antonio de Sevilla,Zapatillas,Ropa,10,1,Madrid,PayPal
6051,2025-04-29,Manuela Noriega Díez,Chaqueta,Ropa,876,3,Barcelona,Tarjeta
6052,2025-09-03,Roxana de Maldonado,Raqueta,Deportes,559,3,Madrid,Transferencia
6053,2025-03-18,Primitiva Jerez Dávila,Smartphone,Electrónica,154,1,Bilbao,Transferencia
6054,2024-10-16,Dominga Castrillo Cabanillas,Bicicleta,Deportes,355,5,Madrid,PayPal
6055,2025-02-26,Saturnino Silvestre Fonseca Segura,Smartphone,Electrónica,59,2,Valencia,PayPal
6056,2025-08-04,Inocencio Rafael Meléndez Esteve,Coche teledirigido,Juguetes,1220,4,Barcelona,Tarjeta
6057,2025-05-25,Ramón Molina Vargas,Smartphone,Electrónica,214,2,Valencia,PayPal
6058,2025-06-25,Dominga Escudero,Silla,Hogar,786,2,Sevilla,Transferencia
6059,2024-11-23,Javier Valbuena Ripoll,Auriculares,Electrónica,1014,4,Murcia,Transferencia
6060,2025-01-26,Humberto Macías-Arnau,Lámpara,Hogar,156,4,Madrid,PayPal
6061,2024-10-12,Alba Calderón Rey,Chaqueta,Ropa,55,4,Bilbao,PayPal
6062,2024-12-22,Aureliano Villalonga Escolano,Aspiradora,Hogar,868,4,Sevilla,Transferencia
6063,2025-04-01,Rosalinda Salamanca Manzano,Smartphone,Electrónica,613,2,Murcia,Transferencia
6064,2025-05-29,Samanta Llorente Revilla,Pantalón,Ropa,703,4,Murcia,PayPal
6065,2024-11-19,José de Lerma,Chaqueta,Ropa,568,4,Madrid,PayPal
6066,2025-08-06,Lara Valle Gutiérrez,Raqueta,Deportes,124,1,Valencia,Transferencia
6067,2025-08-07,Blas Vilanova Villalobos,Gorra,Ropa,1084,5,Barcelona,Transferencia
6068,2025-06-23,Pablo Ramírez Tur,Balón,Deportes,972,1,Málaga,Transferencia
6069,2025-06-23,Mariana Rubio Lopez,Coche teledirigido,Juguetes,864,5,Murcia,PayPal
6070,2025-06-01,Nazaret Infante,Balón,Deportes,129,4,Barcelona,Transferencia
6071,2025-02-06,Encarna Rodrigo Muñoz,Raqueta,Deportes,787,4,Valencia,PayPal
6072,2024-12-07,Lucía Fabregat Yáñez,Portátil,Electrónica,87,4,Barcelona,Transferencia
6073,2025-04-20,Luís del Huguet,Consola portátil,Juguetes,1313,5,Valencia,Transferencia
6074,2025-02-19,Ana Somoza Montserrat,Zapatillas,Ropa,430,5,Murcia,PayPal
6075,2025-07-02,Micaela Díaz Cortina,Raqueta,Deportes,1428,4,Bilbao,PayPal
6076,2024-10-31,Trinidad Miralles,Coche teledirigido,Juguetes,1118,4,Málaga,Transferencia
6077,2025-02-23,Jose Luis Alonso Portillo Ballesteros,Coche teledirigido,Juguetes,1392,4,Murcia,Transferencia
6078,2025-05-27,Sebastian Ibarra Acosta,Portátil,Electrónica,1266,5,Valencia,PayPal
6079,2025-07-16,Marisol Villa Jimenez,Muñeca,Juguetes,918,3,Sevilla,Transferencia
6080,2025-03-20,Jordi Enríquez Mora,Coche teledirigido,Juguetes,1264,2,Barcelona,Tarjeta
6081,2025-06-04,Leocadio Anguita Baena,Camiseta,Ropa,666,4,Sevilla,Transferencia
6082,2025-08-15,Horacio Vall Atienza,Consola portátil,Juguetes,308,5,Murcia,Transferencia
6083,2025-06-04,Manu Bustamante,Coche teledirigido,Juguetes,956,3,Madrid,Transferencia
6084,2025-04-11,Benigna Salazar Ugarte,Raqueta,Deportes,491,4,Valencia,PayPal
6085,2025-05-09,Adelaida Pol Solsona,Camiseta,Ropa,219,3,Zaragoza,PayPal
6086,2025-02-25,Jacobo Royo Neira,Cafetera,Hogar,508,4,Sevilla,Transferencia
6087,2025-08-13,Sigfrido Seguí Benitez,Pantalón,Ropa,481,2,Zaragoza,PayPal
6088,2025-06-19,Ana Sofía Ramírez Vives,Gorra,Ropa,1091,4,Madrid,Tarjeta
6089,2024-11-19,Clotilde del Busquets,Monitor,Electrónica,1193,4,Valencia,PayPal
6090,2024-10-15,Modesto Morera Varela,Muñeca,Juguetes,325,5,Valencia,Transferencia
6091,2025-05-01,Celestina Giralt Abascal,Pantalón,Ropa,1217,3,Madrid,PayPal
6092,2025-03-16,Inés Sánchez-Feliu,Balón,Deportes,252,1,Bilbao,Tarjeta
6093,2025-02-10,Manuel Lamas Zorrilla,Pesas,Deportes,1409,2,Valencia,Tarjeta
6094,2025-04-24,Rogelio Esparza-Boix,Gorra,Ropa,808,4,Barcelona,PayPal
6095,2025-01-10,María Cristina Navarrete Barco,Portátil,Electrónica,854,3,Valencia,Transferencia
6096,2025-06-02,Miguel Ángel Carballo,Chaqueta,Ropa,1233,5,Sevilla,Tarjeta
6097,2025-03-02,Viviana Girona Luna,Pesas,Deportes,95,1,Sevilla,PayPal
6098,2025-09-10,María Jesús Coronado-Castrillo,Pantalón,Ropa,368,2,Sevilla,Tarjeta
6099,2025-01-03,Albano del Uría,Camiseta,Ropa,249,5,Sevilla,Tarjeta
6100,2024-12-26,Calixto Fernández Granados,Lámpara,Hogar,442,4,Bilbao,PayPal
6101,2024-12-25,Benito Morán Salas,Pantalón,Ropa,822,3,Murcia,Tarjeta
6102,2024-12-28,Mónica Ballesteros Moliner,Tablet,Electrónica,728,3,Madrid,PayPal
6103,2024-12-10,Susana Carro Echevarría,Gorra,Ropa,989,2,Sevilla,PayPal
6104,2024-10-12,Gustavo del Herrero,Raqueta,Deportes,516,1,Madrid,Tarjeta
